alpha,sigma,market,margin,bcost,entry,exit,merger,profits,surplus,welfare,mpoly,mpolyA,mpolyB
0.3,9.0,31,0.4746,0.0,0.1559,1.471,1.0,1.1455,1.352,2.496,0.000329,0.0003703,0.0003839
0.3,9.0,40,0.2222,0.0,0.0,0.0,0.0,0.4443,2.225,2.67,0.0,0.0,0.0
0.3,9.0,41,0.1594,0.0,0.0,2.5,1.0,0.3188,2.303,2.621,0.0,0.0,0.0
0.3,9.0,43,0.1111,0.0,0.0,0.0,1.0,0.2222,2.447,2.67,0.0,0.0,0.0
0.4,1.0,20,0.957,0.0,1.437,0.0,0.0,1.811,1.893,3.703,0.0,0.0,0.0
0.4,1.0,21,0.741,0.0,1.325,0.807,1.0,1.4795,1.987,3.467,0.0,0.0,0.0
0.4,1.0,30,1.097,0.0,0.6733,0.0,0.0,1.85,1.998,3.848,0.0,0.0,0.0
0.4,1.0,31,0.882,0.0,0.588,1.596,1.0,1.486,2.102,3.588,0.0,0.0,0.0
0.4,1.0,40,1.097,0.0,0.0,0.0,0.0,1.898,2.082,3.979,0.0,0.0,0.0
0.4,1.0,41,0.845,0.0,0.0,2.5,1.0,1.525,2.195,3.72,0.0,0.0,0.0
0.4,1.0,43,0.733,0.0,0.0,0.0,1.0,1.466,2.562,4.027,0.0,0.0,0.0
0.4,2.0,20,0.899,0.0,1.244,0.006905,0.02081,1.426,1.68,3.105,0.0,0.0,0.0
0.4,2.0,21,0.7607,0.0,0.9355,0.5244,1.0,1.243,1.729,2.97,0.0,0.0,0.0
0.4,2.0,30,0.838,0.0,0.5557,0.0,0.0,1.411,1.816,3.229,0.0,0.0,0.0
0.4,2.0,31,0.667,0.0,0.4133,1.479,1.0,1.13,1.946,3.076,0.0,0.0,0.0
0.4,2.0,40,0.838,0.0,0.0,0.0,0.0,1.4375,1.906,3.344,0.0,0.0,0.0
0.4,2.0,41,0.624,0.0,0.0,2.5,1.0,1.136,2.062,3.2,0.0,0.0,0.0
0.4,2.0,43,0.4856,0.0,0.0,0.0,1.0,0.971,2.457,3.428,0.0,0.0,0.0
0.4,3.0,20,0.9204,0.0,1.043,0.0414,0.1793,1.235,1.686,2.92,0.0,0.0,0.0
0.4,3.0,21,0.832,0.0,0.684,0.3662,1.0,1.183,1.65,2.834,0.0,0.0,0.0
0.4,3.0,30,0.642,0.0,0.4983,0.0,0.0,1.158,1.901,3.06,0.0,0.0,0.0
0.4,3.0,31,0.531,0.0,0.346,1.4375,1.0,0.906,2.025,2.932,0.0,0.0,0.0
0.4,3.0,40,0.642,0.0,0.0,0.0,0.0,1.157,2.01,3.168,0.0,0.0,0.0
0.4,3.0,41,0.4624,0.0,0.0,2.5,1.0,0.8745,2.176,3.05,0.0,0.0,0.0
0.4,3.0,43,0.3328,0.0,0.0,0.0,1.0,0.6655,2.537,3.203,0.0,0.0,0.0
0.4,4.0,20,0.9727,0.0,0.847,0.0596,0.3333,1.165,1.652,2.818,0.0,0.0,0.0
